celltype,gene,adj_p_val,lfc
OPC,MCM8,0.725616856,0.826062493
OPC,THEG,0.725616856,1.008744422
OPC,DUS3L,0.725616856,-0.541204162
OPC,GPR108,0.725616856,1.507814278
OPC,SPC24,0.725616856,1.001330911
OPC,DDA1,0.725616856,-0.235269609
OPC,CCDC8,0.725616856,0.764234215
OPC,ZNF534,0.725616856,1.168795609
OPC,ZNF460,0.725616856,1.308281266
OPC,SMTN,0.725616856,0.400571038
OPC,ZC3H7B,0.725616856,-0.190785972
OPC,WBP2NL,0.725616856,-0.130834854
OPC,PACSIN2,0.725616856,-0.180784544
OPC,NQO1,0.725835492,1.16884717
OPC,NASP,0.726335957,-0.0136252
OPC,MTMR14,0.726335957,-0.409496165
OPC,CLVS2,0.726335957,-0.490491092
OPC,WDTC1,0.726375835,0.245784178
OPC,STRIP1,0.726375835,-0.000247846
OPC,AAAS,0.726375835,0.247931499
OPC,DENND2C,0.726546453,0.940970416
OPC,OXSR1,0.726546453,-0.033012493
OPC,CCDC66,0.726546453,-0.060484074
OPC,CD2AP,0.726546453,-0.201341696
OPC,VKORC1L1,0.726546453,-0.125540945
OPC,RPL10,0.726546453,-0.011437619
OPC,C9orf91,0.726546453,0.53034151
OPC,NNMT,0.726546453,0.501294374
OPC,MLEC,0.726546453,-0.192269356
OPC,SULT1A1,0.726546453,-0.096296867
OPC,LPCAT2,0.726546453,-0.179178133
OPC,POLR2C,0.726546453,-0.512651222
OPC,ZNF287,0.726546453,0.39972727
OPC,TLE6,0.726546453,0.332545478
OPC,ZNF404,0.726546453,-0.007864167
OPC,NEFH,0.726546453,0.346665764
OPC,BACH2,0.726716126,-0.054804399
OPC,NOC2L,0.726843918,-0.02384868
OPC,MANEA,0.726843918,0.13751335
OPC,PHF2,0.726843918,-0.376655251
OPC,ATG16L2,0.726979868,-0.044685901
OPC,SIN3A,0.726979868,-0.227327948
OPC,KDM6A,0.727009855,-0.04399615
OPC,NPL,0.727093362,0.050087376
OPC,ANTXR1,0.727093362,0.24722078
OPC,EIF5B,0.727093362,-0.090277116
OPC,ACADL,0.727093362,-0.563661517
OPC,TTC33,0.727093362,-0.283488125
OPC,TMED9,0.727093362,-0.161672838
OPC,MRPS10,0.727093362,-0.242045494
OPC,RNF216,0.727093362,-0.160603092
OPC,AP000769.1,0.727093362,-0.97388911
OPC,HSPA8,0.727093362,-0.111536215
OPC,GRIN2B,0.727093362,-0.153016685
OPC,FAH,0.727093362,0.900495163
OPC,RPUSD1,0.727093362,-1.224883839
OPC,KIF18B,0.727093362,0.295832795
OPC,CBX6,0.727093362,0.558827255
OPC,MIEF1,0.727093362,-0.317949861
OPC,MED21,0.727248779,0.35580793
OPC,YARS2,0.727248779,-0.299177166
OPC,NKTR,0.727462624,0.038206621
OPC,ZNF322,0.727952027,0.607890897
OPC,RHEB,0.727952027,-0.191390239
OPC,RPS26,0.72809913,0.043993462
OPC,VPS39,0.728965102,-0.152880938
OPC,IFFO2,0.729207236,-0.297220681
OPC,PLPP6,0.729207236,0.378856448
OPC,RHBDD2,0.729530142,-0.081300297
OPC,ST3GAL4,0.729583962,0.317857734
OPC,QRICH2,0.729583962,0.629779241
OPC,NARS,0.730128572,0.218876721
OPC,COL11A1,0.73037607,0.179858684
OPC,DSTYK,0.73037607,-0.185392501
OPC,GREB1,0.73037607,0.00258477
OPC,LIMS1,0.73037607,-0.089618262
OPC,TYW1B,0.73037607,-0.371177937
OPC,CCDC84,0.73037607,-0.26297145
OPC,TBC1D16,0.73037607,0.413771571
OPC,CECR2,0.73037607,-0.006435475
OPC,CEP41,0.730470236,-0.157306931
OPC,ZNF24,0.730470236,0.203942453
OPC,ACAD8,0.730734189,0.504280181
OPC,DMC1,0.731055521,-0.295975252
OPC,SPAG7,0.731279773,-0.398022429
OPC,ZC3HC1,0.731489497,-0.254347161
OPC,STRIP2,0.731559977,0.324509097
OPC,PIGX,0.731781817,-0.310555002
OPC,MOSPD3,0.731781817,-0.26288341
OPC,BCL7A,0.731781817,-0.134615355
OPC,PPP4R4,0.731781817,0.107203903
OPC,DESI1,0.731781817,0.515791047
OPC,OXNAD1,0.731862727,-0.156762445
OPC,DYX1C1,0.731862727,0.278568599
OPC,CHST14,0.731921685,0.012401786
OPC,FXR1,0.731966507,-0.149444369
OPC,PACRG,0.731966507,0.189192021
OPC,RPS6KA5,0.732236613,-0.255786827
OPC,RPS4Y1,0.732377936,-0.463558471
OPC,NLRC5,0.732595691,-0.701567278
OPC,GON4L,0.732668145,-0.305232208
OPC,EML4,0.732668145,0.325421679
OPC,ZCWPW2,0.732668145,0.226713399
OPC,PHF7,0.732668145,-0.629451025
OPC,FAM153C,0.732668145,-0.397324549
OPC,DOCK11,0.732668145,-0.293284365
OPC,EP400,0.732668145,0.034086516
OPC,ZNF710,0.732668145,-0.312928899
OPC,CBFA2T2,0.732668145,-0.132222207
OPC,CDKN2D,0.732668145,-0.466813966
OPC,BID,0.732668145,0.95762731
OPC,ILDR2,0.732915055,-0.122078022
OPC,TFE3,0.732915055,-0.025736101
OPC,C2CD2,0.732915055,0.208926492
OPC,ITPR2,0.733067967,-0.009409829
OPC,OPRM1,0.733406104,0.733957832
OPC,ZNF182,0.733589769,-0.501071502
OPC,DCAF13,0.733589769,-0.365572221
OPC,PVRL1,0.733589769,0.406088248
OPC,MMP17,0.733589769,0.370610041
OPC,RAB6B,0.733642994,-0.443124343
OPC,YWHAB,0.73419738,0.174502307
OPC,EPM2A,0.73425235,-0.015240418
OPC,TUBD1,0.73425235,-0.206377506
OPC,ZC3H8,0.734313498,-0.264841093
OPC,MFSD1,0.734313498,-0.068400247
OPC,ATP5G3,0.734318165,-0.047563121
OPC,NIT2,0.734318165,0.634924282
OPC,INTS12,0.734318165,-0.081084274
OPC,C5orf28,0.734318165,0.23245427
OPC,KLC4,0.734318165,-0.002066151
OPC,BBS9,0.734318165,-0.019018269
OPC,SPIN3,0.734318165,-0.417417061
OPC,EPHX2,0.734318165,-0.093123968
OPC,CDK5RAP2,0.734318165,-0.167874831
OPC,MMS19,0.734318165,-0.18643306
OPC,MAP1LC3B2,0.734318165,-0.534305654
OPC,PIGH,0.734318165,-0.440945039
OPC,CHD2,0.734318165,0.161937933
OPC,APPBP2,0.734318165,-0.203186599
OPC,FOXRED2,0.734318165,0.07732273
OPC,TTLL12,0.734318165,-0.045171877
OPC,SEPHS1,0.734460574,0.118264125
OPC,HERC4,0.734580027,0.203040967
OPC,UGP2,0.73468989,-0.222261222
OPC,ACTR3B,0.735136515,-0.114140043
OPC,KLC2,0.735136515,-0.489796858
OPC,DLGAP4,0.735377496,0.120441055
OPC,ZDHHC16,0.736153211,-0.118420758
OPC,PPIG,0.73620706,0.164917966
OPC,ARID4B,0.737068899,-0.077291327
OPC,SMPD4,0.737068899,0.15319212
OPC,SEMA5B,0.737068899,0.414007619
OPC,RXFP1,0.737068899,-1.121747772
OPC,ZFP2,0.737068899,-0.315789273
OPC,CDHR3,0.737068899,0.702469153
OPC,ATP6AP2,0.737068899,-0.13067234
OPC,RFX3,0.737068899,-0.090966965
OPC,SPATA6L,0.737068899,-0.168956558
OPC,STXBP1,0.737068899,0.284757442
OPC,ARMC7,0.737068899,0.308726942
OPC,ASPHD2,0.737068899,-0.331809691
OPC,AKR1A1,0.737263248,-0.345694496
OPC,AC008074.1,0.737263248,-0.354595537
OPC,ARFGEF3,0.737263248,-0.018922094
OPC,NAPRT,0.737263248,-0.11873917
OPC,WNK1,0.737263248,-0.033648536
OPC,GTF2F2,0.737263248,-0.078022893
OPC,CLASP1,0.737325133,-0.057141834
OPC,FOXP4,0.737325133,0.333120649
OPC,ARHGAP22,0.737325133,-0.032035731
OPC,HINFP,0.737818423,-0.42443694
OPC,WNT5B,0.738813803,-0.505086886
OPC,GYG1,0.738859169,0.538178989
OPC,METTL2B,0.738919598,0.314838993
OPC,SNX14,0.738930757,-0.158797837
OPC,UBL3,0.738930757,0.21445793
OPC,PROCA1,0.738930757,-0.793138431
OPC,API5,0.739340027,-0.154497217
OPC,PIGG,0.74015433,-0.297742069
OPC,SOX11,0.740184277,-0.283374221
OPC,CARKD,0.740184277,0.260873231
OPC,UNK,0.740184277,-0.144527082
OPC,MRPL3,0.740625735,-0.026924395
OPC,DNPH1,0.740625735,0.290262034
OPC,LTBR,0.740927922,-0.382846766
OPC,TRIM54,0.742794764,-1.750445108
OPC,ABCG5,0.742794764,-1.712541239
OPC,NMNAT3,0.742794764,-0.038708007
OPC,TMED8,0.742794764,-0.054430158
OPC,GDE1,0.742794764,-0.308947494
OPC,ACSM5,0.742794764,0.586764725
OPC,GAMT,0.742794764,0.345103701
OPC,UQCR10,0.742794764,-0.104571172
OPC,IRF1,0.74346444,0.095052924
OPC,NRN1,0.74346444,-0.495510777
OPC,CNOT7,0.74346444,-0.210771689
OPC,ANKRD30A,0.74346444,-1.567150745
OPC,ZMAT3,0.743625809,0.155258631
OPC,TMPO,0.743777609,-0.056371714
OPC,KRT8,0.744497406,0.253717656
OPC,ZC3H7A,0.744497406,0.089372311
OPC,SLC25A34,0.744536707,0.456957292
OPC,ILF2,0.744536707,-0.052304282
OPC,GPR37L1,0.744536707,0.173426035
OPC,ATAD2B,0.744536707,-0.090897069
OPC,MTA3,0.744536707,-0.065428588
OPC,FANCL,0.744536707,-0.084454815
OPC,MCM6,0.744536707,-0.611313909
OPC,DFNB59,0.744536707,0.340116556
OPC,STK36,0.744536707,-0.625784393
OPC,RAB5A,0.744536707,-0.005633772
OPC,FAM19A4,0.744536707,-1.464737423
OPC,DCBLD2,0.744536707,-0.17192382
OPC,LRRIQ4,0.744536707,-1.239148772
OPC,RNF180,0.744536707,-0.040469091
OPC,CCNB1,0.744536707,-1.178111731
OPC,TMEM161B,0.744536707,-0.279883595
OPC,PPIP5K2,0.744536707,0.375376784
OPC,LTB,0.744536707,-1.091741193
OPC,C6orf226,0.744536707,-0.541559543
OPC,TONSL,0.744536707,-0.924044732
OPC,HBB,0.744536707,-0.756201259
OPC,MS4A4E,0.744536707,-0.770963002
OPC,ATP5C1,0.744536707,-0.279802886
OPC,GRK5,0.744536707,-0.153756869
OPC,TEX36,0.744536707,-0.813078733
OPC,HEBP1,0.744536707,0.445496246
OPC,HTR2A,0.744536707,-1.240133296
OPC,F10,0.744536707,-1.210039165
OPC,NDUFB1,0.744536707,0.016979034
OPC,RP11-435I10.4,0.744536707,-0.770829651
OPC,CACNG1,0.744536707,-1.016396857
OPC,ZSWIM1,0.744536707,-0.796226863
OPC,CBARP,0.744536707,0.62245181
OPC,MUC16,0.744536707,-0.684001334
OPC,PGPEP1,0.744536707,-0.209519376
OPC,EID2,0.744536707,1.098820065
OPC,NLRP2,0.744536707,-0.632337142
OPC,YDJC,0.744536707,-0.884056085
OPC,PLCXD2,0.744885434,0.04403564
OPC,FSTL1,0.744885434,-0.458541225
OPC,NELFA,0.744885434,0.370528443
OPC,SUN1,0.744885434,-0.055200299
OPC,ZNF727,0.744885434,-0.296391311
OPC,TRRAP,0.744885434,-0.04334879
OPC,EPB41L4B,0.744885434,-0.486192326
OPC,C10orf142,0.744885434,0.41410089
OPC,FOXM1,0.744885434,-0.395995745
OPC,R3HDM2,0.744885434,-0.053521194
OPC,EEA1,0.744885434,0.003330178
OPC,EXD2,0.744885434,0.756591306
OPC,FOPNL,0.744885434,-0.314636954
OPC,ENOSF1,0.744885434,-0.082880352
OPC,NAPB,0.744885434,0.255296748
OPC,ZNF227,0.744885434,-0.473402837
OPC,GABPA,0.744885434,0.089070372
OPC,CCER2,0.745296169,-0.558145471
OPC,ZNF528,0.745316815,-0.45928792
OPC,MRPL15,0.745447285,0.005082596
OPC,GP6,0.745447285,0.20793482
OPC,MGAT4A,0.745544382,-0.030086268
OPC,RPN1,0.745544382,0.351501746
OPC,KIAA1161,0.745544382,0.585649331
OPC,VPS45,0.745966535,-0.009529883
OPC,ZNF724P,0.745966535,-0.520931736
OPC,PSG8,0.745966535,-0.74226417
OPC,MRPL40,0.74719648,0.30051596
OPC,KIF15,0.74748041,0.350331872
OPC,P2RY14,0.74748041,-0.097045781
OPC,YIPF7,0.74748041,-1.006743618
OPC,MFSD8,0.74748041,-0.15029181
OPC,ZBED3,0.74748041,-0.052475945
OPC,H2AFY,0.74748041,-0.141764041
OPC,TBCC,0.74748041,-0.168642939
OPC,NKAIN2,0.74748041,-0.11333454
OPC,TNRC18,0.74748041,0.133311049
OPC,ZFAND4,0.74748041,0.218786276
OPC,TMEM5,0.74748041,-0.441968899
OPC,SLC46A3,0.74748041,-0.163410161
OPC,NDE1,0.74748041,-0.058744995
OPC,UTP6,0.74748041,-0.165483238
OPC,ZNF620,0.748049734,-0.513029906
OPC,FAM149A,0.748049734,-0.117453252
OPC,KIAA2022,0.748049734,0.004145385
OPC,XPOT,0.748049734,0.349329737
OPC,BORA,0.748049734,-0.362622853
OPC,NF1,0.748049734,-0.038107448
OPC,NDRG3,0.748049734,-0.055019862
OPC,KREMEN1,0.748049734,0.074436529
OPC,GEMIN6,0.748109159,0.906052947
OPC,C2orf69,0.748109159,0.571979818
OPC,ZNF782,0.748109159,-0.181847035
OPC,FAM216A,0.748109159,-0.159467617
OPC,RAB26,0.748109159,0.36231998
OPC,TMX3,0.748109159,-0.062252168
OPC,CCDC159,0.748109159,0.344049246
OPC,NCK2,0.748409142,-0.278356465
OPC,LY6G5C,0.748409142,-1.373455123
OPC,MIF4GD,0.748409142,-0.505224774
OPC,TMC2,0.748409142,-0.15211925
OPC,MPPE1,0.749214202,0.250672048
OPC,XRCC6,0.749214202,0.178500983
OPC,ACTL6A,0.749844092,-0.305606947
OPC,TBC1D9B,0.750015498,-0.054616533
OPC,GINM1,0.750015498,-0.299613562
OPC,PCDH15,0.750015498,0.040319927
OPC,NPIPA1,0.750015498,0.305145436
OPC,RAB3D,0.750129142,-1.204163308
OPC,NEMF,0.750480925,0.018973672
OPC,NBPF3,0.750560825,-0.082294293
OPC,LDLRAD2,0.750560825,0.903367696
OPC,CTNNA1,0.750560825,0.187061126
OPC,SRSF3,0.750560825,0.341942685
OPC,MCM7,0.750560825,0.221039356
OPC,P2RY8,0.750560825,0.936937584
OPC,SCML2,0.750560825,-0.367768438
OPC,ERCC6,0.750560825,0.345521063
OPC,ATAD1,0.750560825,0.031624755
OPC,FRMD5,0.750560825,-0.103385258
OPC,RP11-58C22.1,0.750560825,1.182473669
OPC,EXOC7,0.750560825,0.085411697
OPC,PCSK2,0.750560825,-0.317132086
OPC,HELZ2,0.750560825,0.658544117
OPC,ECM1,0.750747192,0.263523655
OPC,NYNRIN,0.750747192,1.059453493
OPC,KIAA0100,0.750747192,-0.285696783
OPC,FBXO44,0.750774521,0.301815116
OPC,FOXO6,0.750774521,-0.768589184
OPC,LRRC41,0.750774521,0.726431006
OPC,TDRD10,0.750774521,0.818814783
OPC,TOMM40L,0.750774521,-0.539954834
OPC,PBX1,0.750774521,0.121308116
OPC,LMOD1,0.750774521,-0.51402694
OPC,ABCB10,0.750774521,-0.248260753
OPC,PECR,0.750774521,-0.34869491
OPC,USP40,0.750774521,0.306430716
OPC,ZNF589,0.750774521,0.036292576
OPC,DHFRL1,0.750774521,0.809530605
OPC,SLCO2A1,0.750774521,-1.055284302
OPC,COMMD2,0.750774521,-0.127143559
OPC,GALNTL6,0.750774521,-0.167589916
OPC,SERPINB1,0.750774521,-0.522369925
OPC,RGS17,0.750774521,0.097817042
OPC,DGKB,0.750774521,0.009812573
OPC,TOMM7,0.750774521,0.374148308
OPC,GYG2,0.750774521,0.175904509
OPC,SYP,0.750774521,-0.088630955
OPC,TCEAL8,0.750774521,-0.273532037
OPC,TMEM164,0.750774521,0.240094822
OPC,CTD-2135J3.4,0.750774521,-0.355899895
OPC,SORBS3,0.750774521,-0.028385174
OPC,ATP6V0D2,0.750774521,-1.079781425
OPC,TSPYL5,0.750774521,-0.794909571
OPC,ZNF367,0.750774521,0.037428175
OPC,NIPSNAP3A,0.750774521,-0.102041809
OPC,INIP,0.750774521,-0.116669436
OPC,SPTAN1,0.750774521,0.201875738
OPC,ASB6,0.750774521,0.708741172
OPC,TALDO1,0.750774521,-0.206597563
OPC,FAM89B,0.750774521,0.742420159
OPC,SYTL2,0.750774521,-0.195188218
OPC,TCF7L2,0.750774521,-0.077044934
OPC,ETV6,0.750774521,-0.126574639
OPC,SLCO1A2,0.750774521,-0.613083784
OPC,OVOS2,0.750774521,1.003571992
OPC,NCOR2,0.750774521,-0.039191175
OPC,SERPINE3,0.750774521,-0.303552194
OPC,STK24,0.750774521,-0.172739198
OPC,SSTR1,0.750774521,0.580071654
OPC,WDR20,0.750774521,-0.158511981
OPC,GSPT1,0.750774521,0.00354323
OPC,FAM96B,0.750774521,0.177241215
OPC,ENKD1,0.750774521,0.640288687
OPC,FA2H,0.750774521,-0.069043394
OPC,CPNE7,0.750774521,-0.353344414
OPC,WDR81,0.750774521,0.213460828
OPC,FLII,0.750774521,0.721351549
OPC,DCXR,0.750774521,-0.070768015
OPC,SRC,0.750774521,0.531526725
OPC,ZNF562,0.750774521,-0.071588722
OPC,C19orf38,0.750774521,0.422669249
OPC,C19orf43,0.750774521,-0.310189014
OPC,NANOS3,0.750774521,-0.089396029
OPC,COX7A1,0.750774521,0.613391225
OPC,ZNF614,0.750774521,0.8328188
OPC,SIM2,0.750774521,-0.587715625
OPC,HSF2BP,0.750774521,-0.652734247
OPC,MYLK3,0.750844696,-0.570757041
OPC,PLPPR1,0.751081191,-0.045040885
OPC,SOCS7,0.751081191,0.015714265
OPC,ABHD18,0.751507396,-0.037992756
OPC,KLHL3,0.751507396,-0.025398201
OPC,PRKAR1B,0.751507396,0.14783964
OPC,TMEM200C,0.751507396,0.402399104
OPC,ADGRV1,0.751525711,0.20283188
OPC,SUB1,0.751569588,0.076565049
OPC,TAP1,0.751569588,-0.23204041
OPC,TMEM39B,0.751624983,-0.552078237
OPC,C3orf17,0.751624983,-0.369954599
OPC,SMIM20,0.751624983,0.524933531
OPC,ZNF596,0.751624983,0.602777782
OPC,KLF6,0.751624983,0.209538454
OPC,PPP1R12A,0.751624983,0.127721475
OPC,EIF2B2,0.751624983,-0.601193664
OPC,MRPL28,0.751624983,0.728433988
OPC,SP2,0.751624983,-0.060918105
OPC,FAM217B,0.751775173,0.31840043
OPC,NKIRAS2,0.751898335,-0.680029705
OPC,DUSP4,0.752155611,0.393205348
OPC,PKN1,0.752262312,0.258961891
OPC,CELSR3,0.752267236,0.056186997
OPC,PKD1,0.752267236,0.30155432
OPC,CCDC47,0.752288786,-0.184259183
OPC,PHKG1,0.752451527,-0.426147824
OPC,INHA,0.75265355,0.135834705
OPC,LRIF1,0.752792322,0.847634676
OPC,HRSP12,0.752792322,0.307270574
OPC,TRIM22,0.752792322,0.082225929
OPC,ANAPC7,0.752792322,-0.084469268
OPC,SHMT1,0.752792322,-0.335271625
OPC,LOXL3,0.752855311,-0.362080922
OPC,DDX56,0.752959801,0.21941756
OPC,PDE12,0.753171808,-0.370697435
OPC,C1orf123,0.753545766,-0.295259569
OPC,AC007040.11,0.753545766,0.746162906
OPC,ACTR1B,0.753545766,-0.401102478
OPC,KIAA1524,0.753545766,0.667197426
OPC,PRKCI,0.753545766,0.048397926
OPC,DPY19L4,0.753545766,-0.088789714
OPC,GALC,0.753545766,-0.126055282
OPC,TRAP1,0.753545766,0.227556321
OPC,GAS8,0.753545766,-0.450114402
OPC,CLTC,0.753545766,-0.116476173
OPC,ZNF507,0.753545766,-0.102452691
OPC,ZDHHC11B,0.753816247,0.089699853
OPC,VCPKMT,0.753816247,0.575195522
OPC,NCKAP5L,0.754114936,-0.252373381
OPC,BCL11B,0.754593633,0.384106482
OPC,SLC19A2,0.754681765,0.723947285
OPC,FAM120A,0.75510788,-0.110698381
OPC,NDUFS8,0.75510788,-0.12826157
OPC,CD226,0.756155444,-0.227872347
OPC,IBTK,0.756203242,0.022429491
OPC,CD247,0.756426211,0.263200999
OPC,ZCCHC4,0.756426211,-0.117052463
OPC,TMEM41B,0.756426211,-0.196597178
OPC,PDCD7,0.756426211,0.015153937
OPC,SSR3,0.756559005,-0.238962933
OPC,RP11-45M22.4,0.756559005,0.573844106
OPC,HAVCR2,0.756703339,0.224692611
OPC,PRPS1,0.756703339,0.439420642
OPC,RAVER2,0.756869656,-0.188014878
OPC,MID1,0.756869656,-0.128168061
OPC,ZDHHC18,0.757358045,-0.90041227
OPC,FAM122C,0.757358045,0.069497496
OPC,ARMC2,0.757385624,0.020243261
OPC,GSTO2,0.757385624,-0.440266693
OPC,DBP,0.757385624,0.431478872
OPC,SHISA7,0.757385624,0.415493098
OPC,IGSF5,0.757648935,-0.054752494
OPC,TKT,0.757668939,0.018109351
OPC,RPS20,0.75793559,0.350478868
OPC,YWHAE,0.75793559,0.059681861
OPC,VPS16,0.75793559,-0.311499393
OPC,EMC3,0.757939816,-0.120861628
OPC,ME3,0.758050997,0.228667975
OPC,SERAC1,0.758422407,0.342487976
OPC,ICA1,0.758422407,-0.208662709
OPC,SNRPB2,0.758422407,0.021458125
OPC,TRIM24,0.75878147,-0.111845523
OPC,SCN3A,0.758827818,0.131655328
OPC,VCP,0.758827818,-0.211789668
OPC,ARL1,0.758827818,0.373372339
OPC,ITGB4,0.758827818,0.599318686
OPC,RPS19,0.758827818,0.013477814
OPC,AK1,0.759528465,-0.310793269
OPC,HECTD2,0.759528465,-0.259013464
OPC,LRP6,0.759528465,-0.102457886
OPC,GABARAPL1,0.759834877,-0.331181307
OPC,METTL25,0.759834877,0.138146114
OPC,CCDC24,0.759948519,-0.132330113
OPC,SLC30A6,0.759948519,-0.242023812
OPC,GXYLT2,0.759948519,0.304138645
OPC,BMP2K,0.759948519,0.046170668
OPC,PRPF6,0.759948519,0.366968206
OPC,DDX1,0.760057313,-0.125142648
OPC,LRRC1,0.760057313,-0.035941993
OPC,SNX13,0.760057313,0.214713924
OPC,REXO2,0.760057313,-0.51966346
OPC,HNRNPA1L2,0.760057313,-0.689566328
OPC,YBX3,0.760171635,-0.026860323
OPC,RPL23A,0.760171635,0.396873432
OPC,ROCK2,0.760450635,-0.176703506
OPC,PTPN18,0.760450635,-0.137246069
OPC,SHOC2,0.760450635,0.147427275
OPC,MARS,0.760450635,-0.134026236
OPC,NUFIP1,0.760450635,-0.168456225
OPC,ZNF773,0.760594289,-0.215563251
OPC,GDI2,0.760786805,-0.146575393
OPC,RHBDF1,0.760786805,-0.065630147
OPC,SPRTN,0.7608237,-0.643721168
OPC,SORBS2,0.7608237,0.123957771
OPC,DOLPP1,0.7608237,-0.111379044
OPC,TMTC4,0.7608237,-0.331690731
OPC,PANK2,0.7608237,-0.169638013
OPC,HIRA,0.7608237,0.379995445
OPC,PPP1R3B,0.760879777,0.268789471
OPC,LRRTM4,0.761001815,0.051617316
OPC,GABRD,0.761659802,0.179603127
OPC,PLPP3,0.761659802,-0.001043584
OPC,SLC30A10,0.761659802,0.52856235
OPC,NFE2L3,0.761659802,-0.651811253
OPC,ARHGEF25,0.761659802,-0.655995228
OPC,WDFY2,0.761659802,-0.025874531
OPC,YPEL3,0.761659802,0.363619989
OPC,DHX33,0.761659802,-0.113970386
OPC,DTNA,0.761659802,-0.002376695
OPC,OVOL2,0.761659802,-0.343867267
OPC,CASKIN2,0.76195274,0.488300356
OPC,ASAP3,0.762096312,-0.319358851
OPC,KIAA0319L,0.762096312,-0.138385255
OPC,CTPS1,0.762096312,0.404449539
OPC,GLRX2,0.762096312,0.255880373
OPC,FBXO28,0.762096312,-0.0107943
OPC,OPN3,0.762096312,-0.089922215
OPC,THUMPD2,0.762096312,-0.19355285
OPC,NIFK,0.762096312,-0.170612877
OPC,C2orf47,0.762096312,-0.331894247
OPC,INPP5D,0.762096312,0.830797974
OPC,CTDSPL,0.762096312,-0.071720392
OPC,SYNPR,0.762096312,-0.202643124
OPC,MINA,0.762096312,-0.090752166
OPC,DBR1,0.762096312,-0.130182017
OPC,SIAH2,0.762096312,0.810559419
OPC,MRPL47,0.762096312,-0.402883785
OPC,RAB33B,0.762096312,0.658178892
OPC,NDUFAF2,0.762096312,0.342447304
OPC,LMNB1,0.762096312,-0.774069435
OPC,SRA1,0.762096312,-0.261549941
OPC,BCLAF1,0.762096312,0.124206023
OPC,GPR146,0.762096312,0.504519659
OPC,TMEM130,0.762096312,-0.122275293
OPC,ATP6V1F,0.762096312,-0.308766387
OPC,ABL1,0.762096312,-0.020795194
OPC,MRPL41,0.762096312,-0.330356605
OPC,CPT1A,0.762096312,-0.030960111
OPC,CXCL12,0.762096312,0.710168716
OPC,CHCHD1,0.762096312,0.404508122
OPC,MARCH5,0.762096312,0.184950035
OPC,RIMKLB,0.762096312,-0.210339309
OPC,C12orf29,0.762096312,0.025986146
OPC,LRRC57,0.762096312,-0.707467874
OPC,TSC2,0.762096312,-0.103850462
OPC,PSKH1,0.762096312,0.171147524
OPC,CMIP,0.762096312,-0.13032176
OPC,CACNB1,0.762096312,-0.283830173
OPC,STAT5A,0.762096312,-0.121444903
OPC,SPATA20,0.762096312,-0.234782239
OPC,REXO1,0.762096312,0.578513537
OPC,ZSCAN18,0.762096312,-0.054614017
OPC,APOL2,0.762096312,0.258158063
OPC,SLC25A17,0.762096312,-0.050641827
OPC,ADPRM,0.762429439,-0.554848782
OPC,VCPIP1,0.762518029,0.303339769
OPC,ZNF714,0.762897524,0.028827538
OPC,C3orf20,0.763362876,0.442166641
OPC,VPS72,0.763487719,-0.233128921
OPC,ADAMTSL1,0.76350847,-0.281699592
OPC,GLIPR2,0.76350847,0.418533203
OPC,CUL4A,0.76350847,-0.044920866
OPC,MAP4K5,0.76350847,-0.0555073
OPC,C16orf70,0.76350847,-0.242784253
OPC,MED24,0.76350847,-0.308122716
OPC,LSM10,0.763588013,-0.239163679
OPC,IKZF2,0.763588013,0.287010386
OPC,ZFPM2,0.763588013,0.014951649
OPC,ENO2,0.763588013,0.018321999
OPC,NAP1L4,0.763690308,-0.081596272
OPC,TMEM214,0.764288656,0.875274293
OPC,SRF,0.764288656,0.555071134
OPC,EZH2,0.764288656,-0.618741341
OPC,ADGRG2,0.764288656,0.385776414
OPC,BRWD3,0.764288656,-0.087947081
OPC,CREB3,0.764288656,-0.078873344
OPC,RCBTB2,0.764288656,0.119152508
OPC,C15orf61,0.764288656,-0.123276698
OPC,GLG1,0.764288656,-0.062101416
OPC,GAA,0.764288656,0.258653065
OPC,ST8SIA3,0.764288656,-0.348877401
OPC,NNAT,0.764288656,0.465042632
OPC,PEX11G,0.764288656,0.614655293
OPC,SNAPC2,0.764288656,0.681205779
OPC,FAM210A,0.764814741,0.495973848
OPC,C11orf80,0.764818865,0.499380792
OPC,PKNOX2,0.764818865,-0.037103285
OPC,DDHD1,0.764818865,0.048572593
OPC,BRCA1,0.764818865,-0.156391604
OPC,ZNF442,0.764818865,0.722209999
OPC,IL11RA,0.765129358,0.591865607
OPC,GLE1,0.765129358,-0.057191642
OPC,WDR74,0.765129358,-0.212229808
OPC,C2orf72,0.765392424,0.253641763
OPC,CETN3,0.765392424,-0.476652966
OPC,PCDHB12,0.765392424,1.327395423
OPC,COX7B,0.765392424,-0.247876311
OPC,PSIP1,0.765392424,0.067063749
OPC,DCAF10,0.765392424,0.136409386
OPC,TMEM203,0.765392424,0.484621571
OPC,ACER3,0.765392424,-0.068298721
OPC,DPYSL4,0.765392424,0.173779252
OPC,SMOC1,0.765392424,0.081053245
OPC,FAM104A,0.765392424,-0.15195609
OPC,BOK,0.765466789,0.395691449
OPC,LLGL2,0.765466789,0.054415681
OPC,SH2B2,0.765688564,0.553099451
OPC,MED8,0.766071491,0.045817376
OPC,MRPS14,0.766071491,-0.247903644
OPC,MFSD6,0.766071491,0.332232326
OPC,TOR1AIP1,0.76654365,0.55625894
